IsoWeeks,a flu,chest infection symptoms,cold flu,flu,flu nhs,flu pregnancy,flu stomach,flu symptoms,flue,man flu,symptoms of flu,what is flu,bronchitis symptoms,cold and flu,bronchitis,chest infection,colds,cough medicine,laryngitis,lemsip,pleurisy,sinusitis,fever flu,sinusitis symptoms,gastric flu,sinuses,tonsilitis,catarrh,coughing blood,coughing up,coughs,night nurse,Disease Rate
Iso Week 299,116.6424258057542,40.03625824970597,125.29991446660246,1055.612423575854,46.59858751130481,39.63920510026526,46.76346963948354,146.8400757466807,343.3776157437407,66.55232963743332,45.22565930084696,23.82019217336416,36.86733800359298,43.7137489976832,182.83822879965155,211.75694050418016,149.45249991353782,44.08731162762688,83.73357201621829,77.34721326902537,85.48205244883536,150.2203700539337,25.1732033672698,28.255290290004314,60.675826379822375,109.51517781864854,114.789411693059,58.436565014498,28.511158067698613,0.0,0.0,29.87568254856977,11.99787151
Iso Week 300,48.56938460296766,32.68498628118537,93.84054849612694,992.0161520554324,52.59835505897292,39.591809003110185,66.555375576668,105.91705749324588,353.9677512667513,24.222393105568667,37.87706422843586,19.710307111953835,16.793762589405457,59.16679081244172,179.8611074423168,197.5118786465437,148.9387271737876,59.31789171720566,126.98462441230224,55.19196358951863,54.89170664532164,142.03078641544627,16.814473071643082,20.966028149610093,41.73290026850886,99.99278203944816,120.48525086011983,74.15048478227094,88.13937626747285,29.43102345996081,77.00533544502882,28.86464931099727,16.76079139
Iso Week 301,94.35159542913708,27.738118607015465,174.88016292838998,1252.4424437503856,66.68355992235885,29.424602265095597,24.478980933765367,207.45264500097983,305.3252896714663,90.4310178143121,67.23646425363133,56.23921454753178,33.91895696978684,86.5764658608076,165.15766619893716,163.15086098595606,132.1906996816221,101.59054638845626,97.64140028238712,126.24557582631792,125.07480553372446,169.6298374344445,29.38241860624513,25.16245507146408,65.62742397233865,82.04208745175399,113.43404646563924,90.30732188636289,79.84311401657463,110.21404941759012,76.10981635013933,101.63408139378996,20.13079603
Iso Week 302,137.813882013153,20.619659255034275,150.78728321683295,1624.2077564796457,111.95162269270898,74.97561628033019,41.85621989737162,249.7540605437328,300.65527997158443,127.69811415917856,121.15991138610966,8.517576561821864,49.58445560981504,83.69650616081378,168.26804405643594,211.0852061480725,206.0953735259444,76.48247063266935,94.04323236400488,73.0928919976004,111.12305879571524,151.29857372650807,53.49080706094729,17.77020202613353,66.19681854132286,88.34808228204712,102.5444583345868,0.0,66.16732369209782,31.477895762406582,205.5724065891752,34.20046139124368,21.14440797
Iso Week 303,116.60503643735343,45.39740923596416,199.9189723564149,2059.271171495458,139.7723270366154,41.090535993297344,53.34365474209101,248.0084497228283,349.420932855437,222.06711971254484,73.70762668734844,32.580081803154194,51.293607335306845,132.1856980850524,143.0349269668602,285.61012615090254,258.7861645162698,87.45278448993669,167.54071066857634,125.58425710341784,115.36979057194895,175.9658834415944,72.49249545290978,27.700939492683197,84.88730869260974,99.20850591390769,137.65451852472785,70.72129883270807,0.0,0.0,163.98693253766746,64.58151051175216,27.43317274
Iso Week 304,113.40879229905694,30.89909841243155,247.7964130057451,2348.245155109017,138.33058056433072,20.445421260682924,34.26764782021668,389.9209829720498,299.2939501067657,107.43457732492952,94.61131692963978,38.90804092699192,26.724745838072906,193.80953466085532,194.616219115866,226.5317417333825,256.00484793014186,111.8768641669218,115.24825405951414,103.62756940243445,138.27807445010484,145.92226766013397,21.813311687909955,0.0,92.75707102105608,93.81993381254208,133.3104814748511,50.77766743529637,124.9819166047367,50.53951041817281,300.0376735231608,73.393099586855,34.14120943
Iso Week 305,107.02496960691792,40.70814320899704,155.25303390786002,1878.8884820039095,104.10777868383666,75.51301092677825,46.13811339211175,251.77038517736105,233.2825545673293,87.92516841473658,57.80631532448391,26.36971034774868,33.68894094031985,87.27816584647965,201.92200767745013,276.7823909310385,154.7122068182198,111.08435488416067,53.18621259515759,104.738163295354,129.16974507505049,163.56860385340406,69.94191177124405,25.120354852717963,43.335483343997154,153.95671067611835,121.5048730658186,127.27736340828956,49.00601571190541,98.01203142381084,223.4197634846289,48.31524900585526,30.34352684
Iso Week 306,76.31715402720695,40.15237676601205,151.60451192372835,1188.0192709004416,95.61919949240983,42.34861411328893,23.55781205927149,199.0857305793123,366.3635643465836,105.201861193824,91.23721491837983,47.17588870709377,57.98111777453495,88.9385555342491,175.11442451625473,260.9412211347091,181.2503952788252,64.8628540012719,90.1165118167943,77.72610376610463,136.8816077238431,173.25268569753072,20.09738151416301,16.74194752415269,69.39614382397801,91.62488158071206,80.78378875040161,0.0,28.957992993966368,58.08995605143336,85.88699105737689,57.89244587317754,28.969779
Iso Week 307,83.1930852413201,34.25119983810444,102.45252802512262,864.7659225515202,66.85212884335554,26.18001104238226,22.310126038984716,131.3053500902236,299.7647284266656,15.887357111900782,22.563570907133364,33.6094993645466,39.83981897146152,81.67428753241056,147.7519537006107,164.9506375240973,153.32788286138438,56.91564033560616,48.94033533266192,63.49958125633649,118.08151738829623,156.23878285302774,19.90321277049038,24.09824420232042,84.8006638651093,95.3588548034915,93.96619092562072,0.0,94.87979520271976,125.46904863941673,26.75739451030093,36.9755715215703,25.52615984
Iso Week 308,33.62901776017005,15.58355968705422,72.38509396079428,778.8080611423741,45.06784361031498,36.71665307264794,52.398279064477705,85.80093777793249,302.1825772907273,52.73825290812311,27.14016092298024,21.22107197466969,40.087255832454446,44.103807455925455,156.7309436439885,163.24319581049477,119.27003914347527,77.61004152839587,89.73949022637267,56.263699272275694,105.7149384019138,170.9744824084043,39.37234322585395,26.778793975564906,55.176437559259526,92.90305029115936,97.88476596666298,0.0,30.347721200987657,93.99448284981774,30.347721200987657,63.62089224425287,27.18069239
Iso Week 309,43.43766039653299,56.54065439919134,45.705676843076894,655.4855443229253,23.08095344833705,8.206358775549463,33.75353213659078,121.33166863996622,245.642319771656,49.2227721119761,7.644955279246657,32.17679217539312,59.12196958917115,44.69055482211864,107.51066563551908,82.09210151576588,94.95597717369948,91.64067918915676,83.18136154290627,85.23601936879007,123.4554008319948,120.52322667479822,16.69090214437606,20.669545989973614,30.456419091829048,53.32717282200274,123.0303152646055,28.13518002488525,0.0,28.00821654185788,81.64911255821248,60.93486816270835,23.47977097
Iso Week 310,62.73609129548038,25.7239197418856,88.49784202480315,561.1853554313697,14.924975243075837,0.0,26.403997139496035,81.14035121320887,279.827017585255,31.47668530152671,10.015982303157513,7.26752755359973,36.04913672752064,79.49449533581073,107.65377805428908,132.33028002193345,113.89145856776835,71.69418153606942,58.65820078181607,52.87329598399129,67.5807436767187,113.2271907782862,28.006853917081468,8.080217445843225,13.953307094267869,71.65637753057281,110.95524645419242,27.037326904483457,93.15244412880422,159.267561353125,0.0,54.8842504614635,22.76421983
Iso Week 311,32.28281238438547,33.050454393611844,67.3967052485646,491.5971244781285,7.403021855667511,21.4932530658632,39.39012915780626,92.98061640873364,313.1336819873435,53.54318197684193,42.84759387884741,32.215254472582664,38.77313193494236,48.78504078742846,99.72079636758994,110.59215039518116,94.24432721528376,49.458782427501205,65.45195476744918,82.30200988319393,81.29408539287485,159.01415618697214,7.791298769839723,23.05160708724509,36.11338676301709,97.24293907994893,114.94122308773356,51.34245564012747,25.67122782006373,64.35167484905284,28.14901966701488,38.66472525293173,19.49319658
Iso Week 312,57.78956391253222,30.241291811811237,55.33906162823611,478.2831496777914,8.3673820573856,9.78267485665786,25.74461610262073,61.68470097137426,231.39855719222615,39.653017084724354,31.8500663227453,31.864287001641223,19.39163718797082,70.01416501547386,84.5730406427186,121.90136776711851,87.97018724322652,41.485829497563664,74.34536856896368,54.1015359858985,94.43374152679723,139.3552240532575,8.110662846098164,51.33830043473578,50.35962041578286,104.29295491596234,111.50023008630036,59.353643440796,146.71975012290756,199.13103413682413,99.28565243973158,0.0,17.09331151
Iso Week 313,81.1779719610734,44.99438348720834,53.87051715209352,473.9494294602781,34.015235616150065,15.382420090502434,15.800299254508984,73.38535247950462,280.51203619504173,15.78250500156877,18.56828488241124,31.424396723101303,20.483023033340118,47.75191684990641,98.9881520209904,123.59980658401254,115.12122059119292,54.57906738733709,54.47484162694995,63.74362559772885,79.65983012114914,157.17902550504996,16.489651475845456,33.39868563414178,40.04004278817604,91.53674480360166,145.02771957672908,94.97226275395272,27.942651303901854,55.88530260780372,27.942651303901854,0.0,10.28373627
Iso Week 314,35.01007750249069,31.282624101555,107.72990463324892,545.7160086128823,38.741052557557296,16.187575545183506,7.4711065522320865,87.71261889451604,262.9791112646952,41.39611430071411,30.084107617551247,15.0322503334593,24.05685071263275,56.46166839777887,114.53386360586885,129.62767910683613,122.01578032852844,51.28754192857468,69.1147515218879,48.085060410866426,122.12744732378393,154.14511578277455,27.975135649024686,47.21574461746253,29.396665069439603,54.41087299095477,121.0382460321746,0.0,27.40682427939668,27.82085790648315,65.23950044511551,31.332788191123765,9.834469569
Iso Week 315,49.05931636831605,46.62528198568632,35.51874298391382,440.74714688482345,7.59970057498968,14.718975033905735,33.32264200702793,62.06766032656823,190.01733763319055,25.687917535516316,36.78629469218779,41.96988025736096,7.778661265765566,26.7784213603924,110.87150770234416,118.75924488198828,117.1527903169082,50.88551514785763,85.51782139979932,46.10458828504864,83.41406979911974,150.32962308372365,19.628444809894184,40.34016979860886,18.470655888314337,94.95282602708669,87.13814422143912,0.0,97.60330524585464,97.60330524585464,77.06367559208891,26.930254941098543,15.05695811
Iso Week 316,31.537967052487197,26.403967706468304,54.56545286946001,424.1117906773308,29.81812426983849,7.652642812322606,22.54250330582926,67.60724735026751,214.88555242405872,40.52655479366255,17.47615432141353,32.0403835820055,11.442459834255953,37.51231292793934,86.32848464317841,118.32104823624232,103.46942838837744,77.99534349365074,75.45173787918553,28.54400732187464,59.3580135667229,98.25014293755449,24.21810919149895,19.24090100265418,54.57353192200992,107.07614545900816,133.1054402680698,62.88129817950577,35.10633005749127,35.10633005749127,66.63335699242045,27.267025853111583,10.45633468
Iso Week 317,57.29112126812196,18.55244845522168,63.16991498309864,448.85980917485085,44.21134018081961,7.60046460987175,26.17753988318994,67.61308305946692,213.37682294509423,43.75120755281048,15.745028498550472,22.63402220070717,32.178993955491144,40.64165449128876,108.93561100050232,115.12989384215376,96.0783185096973,32.82345545448224,61.2690427291897,42.84928319621791,93.36730210028894,168.0014527840697,43.434005217015226,11.6027111356757,43.75580374394703,89.8419122988267,121.29674173596332,0.0,0.0,38.99590820645732,64.1164696986531,0.0,9.023832235
Iso Week 318,22.794747821229617,15.735419383200284,27.43034765446191,444.636024789112,15.127928040544807,7.474428126804612,7.443248923963897,61.57216409036744,208.9575172742195,30.505122375627646,22.38937490775302,7.544812356213756,24.16482143356364,37.01128702410726,68.40369658161276,129.39876418207984,110.90745863214588,60.66871782421443,82.90156985409725,59.90752553371978,87.19635369643598,121.24456782405431,8.141715555563517,24.87585960425951,34.097447074557444,103.45096461673906,100.63086374610552,27.09323880951244,27.09323880951244,68.9601464670018,0.0,41.8498075647679,8.640715551
Iso Week 319,29.188106382402147,10.508299620467008,43.40624711128798,429.40478031855406,23.209607757182763,14.755310692830047,7.570294181355732,63.89999259963594,170.4577832517057,40.09185689263573,40.12114351452016,14.599457768542209,23.547248355528897,18.122444148752624,96.64713360272351,109.72870905841616,131.30433541984883,57.048784788817976,89.48114895599669,61.93562596143062,66.35561662874525,143.69840379182375,19.934642421343693,23.65974831099728,29.127614297125767,75.73400538019116,127.61879163688124,0.0,38.1565889443383,57.059458600938974,27.52842119170626,0.0,7.953832422
Iso Week 320,74.8173353972871,33.885116950953105,70.1486996767474,439.4502914179644,15.29812124924134,10.725894321275147,15.302691493630196,95.84068168530304,246.82824562536544,33.22548793348771,29.75363925702959,7.824414913783232,19.659873122238285,50.95589300515633,90.01799203468838,88.6006499710335,117.71587473195444,42.6666810285152,99.99587962759752,19.49144259965617,84.05385443232726,164.13651787357054,19.612111687472893,44.79873466649224,29.66845313486292,76.10374539076784,122.50325870350876,0.0,55.79982038465398,55.79982038465398,136.49097513402486,38.59667919859163,8.416885927
Iso Week 321,40.86784315587904,16.113936360531383,31.275919201499057,391.4455798913622,31.38462645058579,19.344900234539985,11.41300644597912,67.32480921195379,192.81649460996297,50.04855241912803,8.124394524411972,8.125505642891012,32.48531535857679,28.564237749987605,103.57019827293328,110.5776777409717,99.72468006924244,34.021521655106724,93.35456734218488,45.220054266974834,101.70297635544668,175.48777167724458,49.82890133022311,28.99909565987144,29.902966047872773,84.61401424732196,93.23622041696385,69.61956102198197,28.19466299016853,28.19466299016853,40.19708191625311,0.0,6.447132052
Iso Week 322,42.18237094981874,20.548065037623555,56.54095479856513,344.81736523583925,32.28856162216969,8.460836310096246,20.580656525226733,87.8457318694474,196.77650238495772,60.67237873002258,18.000678186021663,12.16599897187263,64.74550571816785,38.65166689053712,102.0137781004562,168.8919934145118,160.16703484235225,58.16094308208307,64.92766471832165,33.7998778855122,78.12323565226866,191.6098804363901,0.0,28.691178956797238,49.729283133049975,65.66182926964382,93.60321928553064,130.2311311245772,0.0,27.85882709252533,75.66550748864678,43.37328917989158,6.393956967
Iso Week 323,65.45181030016123,37.24534095269253,66.65206128878182,482.9079597628816,8.078452836047306,15.454866497984565,15.837749318139684,31.64004293728826,166.42490193022098,26.50588020200675,15.333096951883238,22.26420047005596,33.40367456286335,48.83511854650378,95.82429409152608,136.22752266584936,101.76521908993725,58.91966402823864,57.78743830316382,19.4275324477839,87.75187236130174,149.51601923457994,8.29322864784471,60.70301512805304,29.609108897651964,62.9677394226007,94.7930969808575,95.88030906660774,40.18790820763181,29.56551140647596,38.8375876192266,0.0,5.830476649
Iso Week 324,106.55446925451412,19.328260310409085,33.396553324858814,3774.600181862292,28.234172900385904,15.109106644574975,30.61550796197953,268.28112207804986,209.97356994912855,31.1579080190753,71.76298852533589,67.79747626363019,7.951407162006449,36.21345833680815,134.28895081901425,110.57766943626358,118.68143963652012,34.28443794193231,53.400945561082615,19.30699165126036,71.10921935301353,152.38416812851057,56.53572888313743,30.45010248720299,55.465417991571975,73.29345859335957,111.864968804875,65.59616994949111,0.0,27.31144970616436,0.0,81.40722019512681,5.115526467
