IsoWeeks,flu,flue,bronchitis,chest infection,colds,pleurisy,sinusitis,tonsilitis,Disease Rate
Iso Week 391,343.4960512936524,151.79508286471827,54.03800706509918,71.12426518280367,96.90777378657928,61.34047052416288,145.79633686149378,56.69432614785398,2.585480624
Iso Week 392,398.0769214198584,174.55417086612923,74.09511428888804,112.92717627323248,52.44298385188159,65.07017696659598,143.05561790060017,66.33047110519907,1.540562777
Iso Week 393,306.6620406849988,197.6632740674044,90.84020827537394,100.40174134153844,87.86829365296173,66.99271899281338,110.46614508211694,97.62923379653036,1.850233349
Iso Week 394,336.35118804109425,136.74466043828,67.88732551882359,68.11237902487878,66.09444068987331,62.25785320078444,121.5428505468558,63.3938398726633,3.063984395
Iso Week 395,351.005036946865,149.25680787088348,86.97174480249114,81.62578408075628,64.45471764302756,62.9524012078815,163.64152670551854,68.51516359729105,2.729238681
Iso Week 396,357.9656397556635,130.28847376028244,100.43907383176156,99.90861095755668,64.23028370948767,58.06510651073773,123.27658522266718,66.56024840379061,2.253958392
Iso Week 397,323.1761259835427,151.74671736082928,66.46096001328654,101.2777798115509,47.197532944242326,77.09489562719706,119.17679439177478,71.51709376310967,2.014715284
Iso Week 398,371.7420047237204,189.61695833360295,79.90191462613542,108.27092166872512,61.20877730829227,63.68749818648779,126.55619166299252,76.73332694180284,2.008070435
Iso Week 399,298.9878342865256,158.96770607324706,63.235624732602325,73.13268522187279,68.98137999204386,66.4709103363118,132.18890518959446,54.67365884501896,1.897284985
Iso Week 400,375.8503211899234,211.8876338055272,76.66944288896067,89.98651424321781,69.51589266126243,59.29488109475527,138.59884638774363,72.37172974449803,2.388735916
Iso Week 401,365.9354100534906,164.40865320897706,77.87091211019948,103.70257813946556,93.46625246468274,55.077522410441325,118.04784872719742,67.3401186228216,1.809246152
Iso Week 402,326.6722855587537,174.75724567108406,58.36372109530972,82.97147967239138,77.5060212155965,60.76951515049719,132.37306149066384,68.21739617166723,2.986319718
Iso Week 403,386.8573018089424,229.9378620483365,70.7562550377734,120.76374453722028,69.67513947788055,53.88465584193519,109.48666360360392,65.04378285689972,3.139988148
Iso Week 404,419.1095864639709,214.1421709261197,63.53774625686573,157.4200352744162,64.46567469215371,60.28406201541669,129.5864024558878,54.892425979296895,3.473268551
Iso Week 405,434.2902978130701,236.3642552377409,76.87376090478354,102.37087179838817,90.54939800605644,55.34272186388818,139.59390517608415,91.47220952345796,5.091612303
Iso Week 406,439.6239182431218,255.6928908558169,69.20516653562824,113.369215341133,62.096067923200685,45.79489218643332,131.820649566324,69.34762356325182,5.280897283
Iso Week 407,441.7364935736662,256.8227077365633,83.84200504822924,88.80595883261132,86.37236645625578,61.39433735435064,136.81014103634146,69.61367421887266,6.094369343
Iso Week 408,480.6833854917608,229.94729244891656,91.73329268082357,104.2458961028794,84.02690380022231,50.30649399045338,135.60450692546345,55.65663760879544,6.903478346
Iso Week 409,640.5264017038256,267.8599425613507,125.12155580769272,137.4427496505155,98.60856715763406,51.29727693067054,129.16278304512346,24.36619982445318,6.713685333
Iso Week 410,762.3970737830186,268.9878543300852,102.63734459601191,129.57470889401583,112.72038168627918,65.02709850115595,134.41324921548062,97.74819369498285,7.251056721
Iso Week 411,814.6051966073703,315.84787455130385,136.19687051547325,150.1335214633011,132.66133690187925,62.35885432028497,151.55476281606204,43.412924389647785,7.273256237
Iso Week 412,897.7196814787587,244.6272925716284,129.2714460025689,170.89430387497956,108.67895259430156,106.97267032029876,150.23715644304434,36.967878933583485,7.219393022
Iso Week 413,1057.9329954318448,301.3295019274015,133.82709820881942,171.62520612398876,130.48299375735957,88.41199402143924,125.70630273945427,41.71666726566311,8.781329071
Iso Week 414,1029.4823043088477,393.5586926585812,106.00687210941916,162.8263103180777,113.84738833344188,86.31879754013674,141.34297304487924,46.252802454148586,6.991080779
Iso Week 415,1014.7863434019218,315.25779697970404,125.67120478400103,139.98538592365637,136.60345921840533,87.7516687076134,127.57099653031024,47.856251821243696,8.532423208
Iso Week 416,1007.3728419108104,317.9766377879286,111.45220504374127,160.19711905167577,111.58329426925478,78.12615903019903,175.44997563649085,57.25128331454364,6.486688289
Iso Week 417,873.3389896570325,280.2587430149557,123.395207478178,145.35983094117603,94.96141777021276,104.62724987030964,140.34708904487033,52.21555875004036,7.303500718
Iso Week 418,961.0053742614544,315.365612419254,113.17929378450954,143.79943759945803,119.34073811279362,108.47568472148376,114.50306913713808,67.57117808974009,5.244923208
Iso Week 419,738.1881132640843,319.1856470633723,126.77468505956284,119.99133534654756,96.00351431783696,83.79619546874405,158.9892169376146,49.63651846013538,8.714856984
Iso Week 420,897.0223667004112,283.73446722763623,143.3375364534213,125.9863584830948,105.98333420549996,79.059451265579,133.2458872387826,78.65172769857996,8.208383496
Iso Week 421,878.5022966365296,326.8661173890051,176.3460086972364,156.0372586803692,124.45069505731388,81.43166276054026,135.1832050879539,91.39724037825556,6.233959033
Iso Week 422,977.7471145772986,305.9671830438205,195.96358710719824,203.67888913103417,122.84550034225906,89.3710396677748,154.52963772060602,71.45652927643076,7.312058724
Iso Week 423,1514.566035221559,272.4571287442068,191.1441664681158,214.6036383000026,149.97609674781617,111.21783067331651,165.6686126204057,74.56674283227767,8.613503345
Iso Week 424,3429.1706824253592,323.41274976088573,237.6768465610919,343.6327014975053,187.16137572549837,140.88191712997823,169.53575866522417,72.73520835155614,10.17172547
Iso Week 425,6330.2369945689625,383.95759656332126,219.93223509980848,404.9299518234265,183.50581779362795,153.23436945899522,214.17022614799208,65.15158746986847,14.03144645
Iso Week 426,6179.628814074809,220.8477736033157,282.4490602078617,421.415408149895,199.9448499419519,136.64070075638466,181.08031872693755,98.12781214342122,12.63257676
Iso Week 427,8988.128963273242,404.03906810520095,332.55846407878977,394.4173875925026,219.9098825335523,249.2173088774034,255.41095820210563,76.41264782463637,11.28538132
Iso Week 428,9976.70346632654,478.4642981959675,291.5980564983434,335.56139247097906,169.99489794211448,216.3410105504781,245.73708739233535,100.982274777511,10.03301518
Iso Week 429,7203.599796567652,378.7230324627066,224.0850907911884,257.2603399282239,115.18197287586936,192.3087369670939,197.58696585015892,77.46978466544158,11.13118813
Iso Week 430,3452.525981933668,317.2255349737571,155.78356705155608,197.1928396699508,116.72611778365054,182.03300308335503,179.9275222817636,59.9361880189452,9.53297756
Iso Week 431,2367.764122739141,289.63694400408104,164.0803454709773,241.21959060309027,88.814667847509,167.85038242174596,185.81780251723552,83.91663125573847,7.799784237
Iso Week 432,2139.368431540458,323.30447692685374,172.78048348385337,202.65571129944047,135.24109557898802,134.0428408263754,182.95874412481996,73.88225505984714,5.025596387
Iso Week 433,1829.4784724002643,327.5289971244511,180.1471237020975,201.04014735049037,117.3941747576874,123.49217029295735,178.91626724724273,73.64010512647349,4.47390957
Iso Week 434,1551.7209675298157,260.9636381891976,157.02904551976832,189.2055619348384,103.33381196869854,130.1920508205836,219.1898741905068,88.00573874344184,4.514861498
Iso Week 435,1291.457558201877,281.023173039547,131.5696871522697,203.41895687198837,167.71225504063906,111.01676528767857,167.6387317790241,85.37459455999405,4.697332747
Iso Week 436,1143.3495740097476,228.68287343388616,172.56386803762717,237.41461650445711,128.15392257800224,122.25761919765618,169.3981826332964,68.06863772774777,4.735555469
Iso Week 437,1142.9462003302583,240.89825059274108,190.13413291068505,210.03550954460624,104.2165889843104,122.27166036896492,182.44963199613213,78.03514916616145,4.077035832
Iso Week 438,1306.31596132783,241.5041058565656,137.84502787453917,253.0772833252946,131.76361139540387,118.08339466324716,162.62384683137975,93.51902108846704,4.155400651
Iso Week 439,1141.4642104482991,267.7862981874273,159.09369887587437,189.53110919302728,119.73670562425396,80.82518318866214,178.48099545678704,73.42620247870886,2.987677697
Iso Week 440,1228.2082992217952,262.6734831490874,183.09522410391835,180.9929515258096,133.57705899898045,140.37275392781845,151.79924144949317,93.25356093658829,2.672724843
Iso Week 441,1029.4538418715,212.41318754686523,159.69831745307096,235.29461642037103,150.5433854896714,117.55302205893548,151.5418753987729,61.44764404136426,1.483456493
Iso Week 442,994.6492890789108,209.440182712684,162.77541183334603,192.4088024678092,98.30179282476676,114.11099464709343,166.71647578090986,87.44306181746917,2.585722693
Iso Week 443,860.7858777470284,166.59228287557707,147.07475164798709,192.24263750221385,114.38328813795432,127.28926976583573,161.55186008053838,78.70965042541845,2.929568374
Iso Week 444,786.3190678174634,200.1233420994308,138.67332006781805,175.353608832854,102.4117668031196,119.0204360756979,153.04529565720665,66.24322189161161,2.670975215
Iso Week 445,703.2903569461695,159.43951544677833,111.58418999515604,196.69002477399528,63.238247449165904,75.55231435437103,135.8974929248377,72.40127812063089,3.354626297
Iso Week 446,829.5463395214927,151.9321291988221,108.29457321774726,163.0132527150644,80.64838242190426,87.08275583168707,134.33298599781048,67.04186377455355,2.72323218
Iso Week 447,741.1326333425577,149.9691604367544,125.72137119136448,144.58861887713627,73.88313568410686,86.16783095493578,157.993863318539,84.78987291180799,2.456116983
Iso Week 448,649.059055979217,198.15695447033173,120.21354327814092,150.83691873659112,76.97950539296342,49.71965431094885,89.8370956450897,59.31593473320426,2.057565909
Iso Week 449,493.3800033168311,191.34624467565277,125.10421681791838,134.86726064035878,86.74345248938575,70.22710710034953,109.02482942446126,54.33583740625572,2.147599247
Iso Week 450,481.35073954072425,168.17862082213074,100.83601415224815,126.16926927476985,84.40570866626243,77.71978715863416,122.4789056167139,66.61892310726789,2.195508575
Iso Week 451,577.2261911598545,190.4759691567905,116.35243243542789,97.23068172799148,110.86785103986732,93.29816666043033,136.8951775470094,68.77775289915655,1.774349996
Iso Week 452,522.5974066870889,203.94279026622232,100.19757699234503,112.77304425089817,103.4516629903086,81.03241827101867,111.82917052590274,65.1811780409116,1.75910864
Iso Week 453,516.7930800641151,216.2411280067331,103.43710097960506,134.98272024040054,84.31758219309246,55.19215666910154,115.82287776313494,78.0235251290184,1.629396284
Iso Week 454,490.1870872217963,230.125769509502,110.29526849234922,143.48542736162943,85.13110767075524,82.60466336629898,137.52431079266452,63.496185587416846,2.123633092
Iso Week 455,515.7153295561867,195.9532993127717,91.01088702989696,141.41759855424198,77.14892800304948,77.64428946070059,131.32824725382304,59.93848227838779,2.124276961
Iso Week 456,530.8282223993414,233.58010669556,98.65374183729236,104.4298389133252,92.2268192397544,64.31761640247258,100.10014625313416,60.45610432075266,2.99764105
Iso Week 457,344.1751005823217,172.27616152468178,101.65321973507008,148.10939856773598,72.86843421723057,91.39401693599096,107.35606324604514,69.35024464155883,4.274854121
Iso Week 458,373.6438161620041,228.38272855015472,113.85068031981568,123.43693385762931,61.07382281078767,69.70519544414866,123.79403046997348,58.55583279955162,4.819538691
Iso Week 459,407.0731049448149,226.5551686401743,108.04544156876852,142.63833263156025,79.6137411570909,80.8290319948851,117.3846881454326,56.41371143521519,6.308408267
Iso Week 460,427.45454570716646,198.92988158229005,96.87277949766174,149.2067440370741,71.4952082222423,94.61200813934116,134.08885253278896,60.02372383956761,5.510902714
Iso Week 461,389.54456392272783,211.85124903170217,92.9730642789732,124.74005712857809,67.4876064287101,83.43653932693799,137.55439754992378,47.78417465543279,5.924348931
Iso Week 462,421.02902351814345,218.66042250172515,120.67962703685586,155.65452134913036,65.29108936658592,67.49535925519817,141.02985837202547,64.72907157512411,6.045094501
Iso Week 463,392.8381276853317,218.0549481736733,101.69995340200204,121.8602289872284,69.97766491790586,62.71870854858656,74.91402680375847,68.89517998601757,5.674013726
Iso Week 464,333.61338326654743,261.56051597511254,97.72009235397924,131.5347513320753,66.2520664007863,58.71369179088924,90.91588910448684,54.68283522220192,6.263980391
Iso Week 465,426.083751921126,277.5633714390512,98.2503311083468,116.62799601910912,63.82769088628039,67.70256113620239,119.48570327002128,55.311401865247184,6.304757991
Iso Week 466,456.2053377100611,260.81586891302555,88.2187538567301,115.76744058302268,73.74238449007706,82.81010532842247,121.74285361600894,49.52494392789718,7.897880406
Iso Week 467,506.3762453654575,287.1085964013104,116.05229940521966,133.16988459116914,79.62268533897563,76.41086321725463,101.0234797115588,72.64549052499412,9.949140939
Iso Week 468,603.733002984718,296.96339379041774,77.59315835551881,154.4359490030722,92.1098059106926,74.00005095065451,105.1438922932022,65.25362013433447,12.28010929
Iso Week 469,648.0722054151362,312.2492529331268,116.90036397246548,145.4105469322757,106.50165953945712,56.929110518384825,106.92135731274354,53.83548404602637,22.74426942
Iso Week 470,735.763025566509,302.63437085938574,152.90555704342592,128.53820644464827,124.417240877348,68.73765479581456,110.90053176751414,61.21751221751544,20.64371564
Iso Week 471,1000.1984471750676,306.4132404221232,135.71671893862887,168.12840296361338,157.21863651786344,71.83083269419659,120.56589296330056,73.06685964326662,27.51642953
Iso Week 472,1211.6533333940467,316.7461331203378,150.6144172927525,195.5385945604312,137.31574516485475,90.95124054431926,152.53630500373464,61.64380685078503,23.15055701
Iso Week 473,1566.3473180435935,347.59721478765266,152.57616709824364,178.1577505571237,134.08655007130986,92.08097667557458,131.65228561340683,61.85910027012,14.23872316
Iso Week 474,1669.1975954894071,395.3897526094578,154.38045958285983,217.200384945966,168.8542448714358,89.48814503652743,137.4175179961361,51.66057036859616,16.39955274
Iso Week 475,1556.453884489437,410.5225601295412,132.94539748150962,195.7383193828549,143.73542142126377,81.8870078033852,132.0266107517735,55.41401703431035,20.37067112
Iso Week 476,1511.7948815631305,452.3554103967544,167.11291810262531,213.63172971047337,158.07259783763746,102.97447933511634,135.47315367929764,63.37019957057566,18.25076076
Iso Week 477,1431.759286603194,385.7688654228086,146.4826618816369,188.4914445370336,131.63170814620477,89.80189397146829,138.8151487435364,63.421924276992726,17.68390006
Iso Week 478,2005.377223754396,402.8830104908023,150.01149670945614,212.6071095151028,108.70932598346693,99.53362729167168,170.54979854884874,66.26513873206636,16.69363991
Iso Week 479,1637.8907959169435,405.4132132620156,144.39983283073613,244.08960221625608,147.4346824092093,113.866567032164,157.575830444745,55.08281008861916,16.52633816
Iso Week 480,1323.461978348012,384.109560550552,161.99052148066784,222.54136196131276,122.71362718635692,127.5141473953664,159.05984925069916,83.22753144378281,15.10866545
Iso Week 481,1241.151081578591,384.4391476880868,197.84440637353305,260.18753966490857,158.4872770693068,101.39209168001328,154.83050015359478,70.67295272745761,11.39864619
Iso Week 482,1139.7321666307312,315.2556426510529,171.1221973910856,278.93212494978656,173.07419266638274,94.83913309504656,165.80329457385113,53.25684612579083,11.99082241
Iso Week 483,1119.5463731194816,327.0721978601384,252.17518594520567,239.59222868952,150.73577394219322,101.2924016225937,160.88614858071494,66.57956573330284,6.856699705
Iso Week 484,1049.708381550084,369.255889154046,223.49204302920248,291.1978148403558,117.8632781712476,164.37070787101638,170.24690374638925,58.56622156646368,8.226923721
Iso Week 485,1080.392752256645,335.80910984983853,224.46467950609124,271.71619984075227,229.85920962999435,164.83291578079977,163.67227158428113,50.16955931153403,8.061656293
Iso Week 486,1187.721630211206,288.2492203374842,221.06752158178935,345.9247004895448,182.94611385657896,158.01210982224669,163.65024010682563,109.40385891599024,5.243984654
Iso Week 487,1068.9149755714911,210.12799350034769,257.4346443456978,349.889969038659,204.10897194402568,166.86571489966255,179.43937035705275,67.82936716102066,4.099030719
Iso Week 488,1124.1854402030392,228.92113024702897,223.9924211336891,334.42773210433296,160.45722753913373,160.051112388641,179.80842664479002,76.01066546939772,3.55366355
Iso Week 489,803.3854915661195,245.66157563724812,232.6294465536831,282.6673004076441,171.94137398360925,159.13329362968366,179.53534496174856,61.12440436762275,2.664646436
Iso Week 490,801.6769406117834,304.967792640132,186.4943201771366,198.1463131192595,112.88909977905888,151.39906987762274,163.9104378163964,67.13387661175663,2.626498141
Iso Week 491,902.7339257007786,316.7833937444438,185.13240693862585,230.94320183424,140.07147788598425,120.16269211915048,186.2917415792131,73.27879270323079,2.945981914
Iso Week 492,803.4787884471065,267.22173900560443,156.02287833970018,243.5962170046834,124.19821026025944,117.34820552526018,173.90993931576344,83.13555416696158,1.364775245
Iso Week 493,899.6660337777547,329.6079519273179,196.02276954993664,237.39324439242208,132.9910678727217,142.46951106168842,165.5205827988888,94.5437065355782,2.709239379
Iso Week 494,1021.9803209971352,334.26969088033985,185.84165802968545,268.2402070073084,204.57201948043004,173.3873548873095,198.4055681085292,70.98967101089062,2.610956319
Iso Week 495,1079.0140018623583,296.45895772210497,206.36108432206356,352.1535310637677,187.25310463616836,121.52781917086848,210.58555724970043,65.4864765135614,2.620689531
Iso Week 496,1114.3377769441909,238.178245147125,219.2392127228745,334.2215173727992,166.45705815996118,114.59923515176506,218.07661887249336,81.8947611038155,1.774087675
Iso Week 497,939.6583000965308,279.5212677487231,228.2751265354616,278.20443809465104,118.76543836277573,182.5436154631174,201.7391123793731,82.51077970246529,1.823368473
Iso Week 498,896.7231757571182,264.80826844673135,191.2461883270292,272.59407614595136,125.86681786815214,138.12388229660448,209.06319983660407,68.29086128661707,1.642173197
Iso Week 499,906.7470753364586,266.6267558878248,167.04578132560428,253.88496676772823,120.07799071612352,144.10322233399245,186.1017304604331,64.93995398443998,1.462734775
Iso Week 500,796.6302931478305,252.42383532669572,201.0543821471712,288.45454339775085,117.33519918399952,113.55550731718156,192.88932785941705,83.15990982908728,1.287153928
Iso Week 501,845.2740602717176,233.9303294083661,145.124149003645,229.84835550820551,139.37997197331498,142.80305527522393,196.8518238471708,74.26671916408507,1.58349145
Iso Week 502,741.7119201788086,217.5465063685685,143.81101279725416,292.6803106417074,100.10677789659132,109.6559369928422,162.3287663464803,69.12251829985321,1.577211703
Iso Week 503,631.8087775821205,165.87124009782423,157.6925864891253,243.7747901392635,100.45354270914424,116.10129585905592,140.27757129882792,80.58986580904902,2.106253467
Iso Week 504,649.215224437823,193.1378734353847,169.74789870969127,253.66107322395047,103.75007767330544,115.69468644294363,155.11668072860888,84.15467473910925,1.52812302
Iso Week 505,609.9045294402539,220.26483671351272,162.40098832088512,225.4000066861752,85.92743023910893,119.00675016061857,162.615290107403,64.49218356114365,1.166058917
Iso Week 506,613.7010276643789,263.62568125360866,181.85232115376903,229.72848711812995,100.43597712611653,116.25340849877212,143.07368939738524,60.76566797347959,2.006132382
Iso Week 507,528.6875322870376,234.55054010555855,151.09104910616315,234.95359779146727,96.2976893860656,131.71815731389816,189.8371684963744,72.84543268958254,1.866502166
Iso Week 508,629.6594590916606,236.07644326286604,133.5996506205129,205.0677413506312,111.42607791519276,103.73569010634849,165.41912430064153,63.43758499676972,2.946522876
Iso Week 509,620.748116451946,198.91810584888063,171.46297229320436,247.47066219229737,122.29920772871104,136.26189210706545,154.84096626655986,65.43260242257551,5.240061465
Iso Week 510,632.4713712296276,221.54333992348512,215.30918867044053,238.0808846535508,117.25290255825,114.58574609499496,177.7721527788051,84.18539085778002,4.227848079
Iso Week 511,597.9671287852176,186.0060601279915,185.71062901407103,235.5619246648549,127.56875187524818,136.98942751981326,189.64264456868975,71.32685759419572,5.370711096
Iso Week 512,475.0361197308568,172.59802798129653,129.1714846888177,215.3141356880042,94.94894848661372,91.72254276317987,163.57815912270368,51.22380783083885,5.472473459
Iso Week 513,489.9047821136675,195.22827666297076,124.4741165058795,174.55442241349377,58.62842284451607,97.66781844150276,110.14987011875212,53.85032578561722,5.756551363
Iso Week 514,470.7459345362505,198.7795097905436,134.37025672987306,194.9651742028514,73.10068603602005,118.92908677873032,120.41703977550162,50.88674575894019,5.28352789
Iso Week 515,564.4272885628653,192.71488244647796,139.39891490914388,184.3587931736403,64.650002668672,122.68970811835403,152.45548640330836,62.770063450600894,6.076199165
Iso Week 516,501.65914042054,188.67861790271508,123.58181427195731,197.54892966957388,110.27468527496724,100.10847372223634,134.90599879768487,61.387675446903714,6.761947257
Iso Week 517,478.6632752171831,204.04658441536776,124.93249316878418,164.82024066995243,92.1789864740254,110.14023752138316,117.71561124310058,70.02815236323615,5.376740664
Iso Week 518,489.29064287253743,204.02315536557265,106.417901390636,172.74181749113467,73.61926984721036,102.09682310305276,123.6587460312013,59.26113193104941,6.237368208
Iso Week 519,480.1255615601145,205.20434822931568,108.65099683776089,199.17495639094423,71.073531752951,76.83752717577443,111.38491300408448,64.93337091945037,6.247571312
Iso Week 520,527.6757286812451,222.69215856924453,120.41398367352392,194.0467018072613,83.3171905300462,87.84812220781286,115.9838068908838,60.10909305604992,6.732488688
Iso Week 521,599.5290097384834,246.5467263460839,151.92924779352342,232.3567421101498,81.42665470834307,103.53412473307704,140.9691120783068,70.54470588826061,6.964399138
Iso Week 522,589.0460345909514,203.09911676673076,127.12359471889496,194.76243962229617,94.99211742936392,86.46794936540971,125.34493964787198,51.16141376255373,4.187814748
Iso Week 523,502.124495857537,195.01939001430915,118.44020807486343,211.8756219689901,74.34934023707429,60.86643516297262,137.39674223066928,55.07185362927434,7.472995414
Iso Week 524,409.9069647325948,200.41002564590715,107.26562410250584,184.7818657413144,56.82962268405244,103.19629800488576,125.93350889540528,58.87323726152884,9.224233005
Iso Week 525,473.03803969685606,204.38431278456065,91.78146422679544,152.5628317269938,63.8935944795472,74.30902980011058,88.22648981398068,51.79704707863002,8.073294752
Iso Week 526,426.288475051645,235.69350717295129,102.30966715578252,160.12128275153586,80.4577785467527,94.43856075392628,105.26468244608397,56.28221663747071,6.588413413
Iso Week 527,408.25538984350624,208.8461341495744,100.27800805267351,135.21344908723475,68.26974361696601,74.2673704133844,114.86521216427056,37.42594838406126,7.976632094
Iso Week 528,483.8738693414421,265.5120804107235,97.6779123291908,135.1022384304107,58.69728760368717,100.7890853680315,140.60736497516933,49.10120298358034,10.95138737
Iso Week 529,562.8815842434736,287.0162279276038,99.34201172025382,136.71039081643397,79.55466293059246,52.3017002699813,138.46494105692378,53.817655401525336,10.65656788
Iso Week 530,642.5958254041905,279.8821372684607,119.94384171090108,174.6998096220319,95.99009724858143,103.10971487846372,99.34739701112548,56.48383276710636,10.36082928
Iso Week 531,816.5841266692179,315.99113539045146,128.48481270647216,173.05004188595598,150.7657134444615,105.67300860406796,129.38784272228298,64.01836505810107,9.380491867
Iso Week 532,1089.4774258088055,403.47754554708274,129.2907650351457,256.0286560497402,171.49828126414545,105.9889538417315,140.043964012818,49.51160528523515,7.318755919
Iso Week 533,1479.7196192426786,343.6637248721001,181.8673591611536,252.10725165411213,157.04915960561956,130.99709404629934,152.08976021506655,40.09078471700235,8.103304288
Iso Week 534,1783.8887648665343,377.2727849646028,174.18095437010896,256.77351994139383,159.92145442402267,127.95513965570504,141.47650830477554,56.405721635902765,7.375748987
Iso Week 535,2011.91800174078,479.288290081553,176.86468903812263,325.35504750559005,231.56774496391375,139.58840744937464,136.683088409327,48.12073557186688,7.192261127
Iso Week 536,1810.4045437784264,439.12513540662286,199.9157244759645,243.7338612550548,159.89160502459922,132.72639061459478,166.77685307071786,60.18419728866779,6.857066007
Iso Week 537,1538.4759160853453,460.6156200446316,171.11574000547665,289.447305323842,148.57725624704068,135.5395644434243,174.68743684874903,58.66490426478291,4.503664345
Iso Week 538,1529.8515969129614,405.1040478065962,186.214437236998,271.39557172135414,145.34212661746187,117.36878642760324,144.97391805964344,59.03478372176135,3.150316449
Iso Week 539,1682.4067780022451,396.09775614280096,202.75930533874856,239.45825027820803,155.5902452597505,112.1702563706864,124.24765599622492,63.35520851483553,3.5647002
Iso Week 540,1432.5130335293438,383.2941617514458,178.8648416430937,256.2705216905207,143.56544662210692,132.0353578593874,158.7393099384283,49.201038633478966,4.388525469
Iso Week 541,1358.6347147757615,348.26971262848616,196.61426836934552,277.2517999706358,168.0080439523044,157.73264700616755,186.5530892107504,64.23470640582181,1.994538591
Iso Week 542,1262.5741972514136,415.031858739084,219.50040659502127,311.8593953531922,162.53133146223445,155.2536905035598,157.8453715684941,61.529554959268864,2.815154328
Iso Week 543,1201.8968499793302,400.75995208425263,270.1836729311136,297.5379141692018,166.2710289765112,156.97052780117838,159.19621057545217,68.21899003279599,3.074759257
Iso Week 544,1213.2404845440435,412.4150458281741,243.0831979260957,293.0449784047253,166.93901695506926,117.0980144672402,167.5226704182094,66.34197839411097,2.187101025
Iso Week 545,1276.9911889851178,430.457135600008,278.3457165705696,299.24502718785703,197.25510838449557,150.94102579754707,194.50056815369084,53.62736181380681,3.279734386
Iso Week 546,1612.8965012593185,342.6966968069283,336.38791201344367,383.8758329614293,239.54831988141217,183.346007103708,211.87998327949276,84.01300409271433,2.434975097
Iso Week 547,2016.5814721747847,272.5718055295608,273.7450648142336,568.5182145763795,260.90897155931765,200.7188115210019,236.43131438495988,98.25327177450428,2.14664475
Iso Week 548,2155.858821472428,171.1036757718784,307.310666939744,508.0325274707394,275.4851520198589,232.21182630357427,213.1938936474537,85.27140147424244,2.297494626
Iso Week 549,2102.434145268845,281.6041677263679,304.4479688981116,555.013790070953,199.7227829631888,232.0366239065239,236.39419937519463,76.82605356585228,2.236606673
Iso Week 550,1712.1420180805253,289.9763147853959,293.67159691778085,433.0882211214231,148.02223889309423,264.6520884254606,228.00234526417444,91.7361965776024,2.370189339
Iso Week 551,1383.27704530994,344.37194250276474,223.48706540660692,296.5640015760388,144.80868477383163,218.73643959342365,176.14864615265432,50.01812930726541,1.019421306
Iso Week 552,1195.9673251690426,319.1017240143193,250.4492418056184,304.6001956514873,137.31667974543413,180.6183208286972,200.97281998620352,49.7767009287223,1.763853526
Iso Week 553,1390.3611455317157,338.2089254891273,247.5986524807704,343.9632510558522,163.35939768551458,179.5754138217856,211.9432244669349,62.994502228894994,1.464265272
Iso Week 554,1349.8737806458523,310.9335785268055,226.82410265121808,338.2973811750386,156.10592564564843,170.01335439911782,234.1644611315073,64.16270105015545,1.357687621
Iso Week 555,1386.8325082878168,336.96762180395933,251.0547638524436,367.7744434132704,168.34313926971654,166.98885688171117,240.37252950988517,60.683670733159225,1.198865607
Iso Week 556,1357.6906061855632,321.4224826084668,243.99004533743053,393.5010496672805,164.85254677439394,173.92933861269424,226.04841971806235,67.2446598727124,1.652829063
Iso Week 557,1295.081522600277,281.50398642230573,213.1599666343245,337.6693957106478,173.14142224571802,163.2174612802127,226.6056979696394,75.03496715236307,1.751366178
Iso Week 558,1387.3211256064276,360.9661602630539,250.8957207120789,393.8238446783824,166.88848657079163,192.2036013698736,250.0940165493135,62.16085802171603,2.721213837
Iso Week 559,1333.9205413835236,300.9050132073514,247.85529047351187,391.0920779544545,166.39709044327415,161.54616149661274,180.23814962235923,76.56230303309073,3.440353315
Iso Week 560,1213.974829104669,324.4023660349277,222.08726683497244,360.18575769668325,154.2048722321188,135.64344389182207,208.64209214013243,74.63078848154623,3.117803801
Iso Week 561,1112.3731302263525,277.23093565910875,265.8989077937179,330.89228176038495,154.32750003578357,119.60504618236966,211.43613026544836,71.61463648689598,3.836029577
Iso Week 562,1006.9927954629449,303.7586858008716,205.81020176727355,359.2004347535869,163.0067258169858,158.71382847259716,203.6487176197679,55.389896925425965,4.785161609
Iso Week 563,922.7441974836064,312.4572195053102,221.05030512121783,358.4931213007968,149.07634849647178,146.9319524299927,229.01189377991423,62.96151122189344,6.068730154
Iso Week 564,1169.257542872693,296.27744603616566,203.5653865515628,338.73219247202195,178.66667564313232,141.9227174159404,260.47712014660584,77.96353571137232,6.233357594
Iso Week 565,1071.6129650108385,270.0493165252587,186.9574267595984,325.4194576890886,148.14102064795875,158.51456539755117,237.9550831791552,66.32311861056856,6.097000668
Iso Week 566,973.2170966019232,252.94155538750337,235.19302728369985,271.79364796890405,122.69706655828736,156.50434653111307,243.7026696239077,66.17144251160879,5.528036788
Iso Week 567,752.0787657827963,219.2201396267596,156.9895771838742,211.77940981324213,131.42171733670108,131.1403030096331,205.42826368018865,66.0368497832052,6.346446425
Iso Week 568,717.2223731558651,217.62107257358528,191.9073014152349,200.24219004751413,80.26755160290126,135.44976831766078,187.89951605702527,45.91412276343319,5.865274641
