IsoWeeks,cold flu,flu,flu symptoms,flue,bronchitis,chest infection,colds,laryngitis,pleurisy,sinusitis,gastric flu,sinuses,tonsilitis,Disease Rate
Iso Week 718,233.1819294802336,2532.0885157084654,258.40300354078363,487.68936407652666,193.3345208147404,389.6760062322364,186.21914765977007,110.37757272416532,140.14423730802017,167.24490229894195,29.99214241725896,98.71781685631218,68.27920474238162,4.311835141
Iso Week 719,193.2933492700001,2310.326275204978,201.29057464833824,517.7216043571731,160.17439992213275,365.8275168607408,159.56809926914084,109.82366659988976,157.60258484496717,182.78032052620352,29.684254641324824,108.7449449982332,56.677036788135176,5.738256598
Iso Week 720,168.83469505054867,1979.2369879474516,212.17093601515376,462.7788552870218,207.0234334305219,379.874796996028,195.60399759829195,108.92354124278243,140.29848666597076,182.70096087025715,26.44444162353864,85.91227389195062,78.07926488401365,5.275877193
Iso Week 721,139.3024072220263,1779.4647691853893,214.84895490898683,427.0950111171731,210.68643909247663,384.5197939420384,180.16731492027355,127.31955413157674,134.28067534559167,192.45360786855383,37.67900320350567,111.55880381720294,67.27631606257658,5.670703457
Iso Week 722,141.1394524329575,1714.9711354091935,166.02909579269013,411.8725906413434,186.93847967366784,353.3963175316932,142.07018950669175,116.0919378902172,122.51377497392242,189.6385430969455,29.91776490442539,88.92165244829941,63.87197689966259,5.91784561
Iso Week 723,140.56189814082083,1688.0610598750625,193.2898544101163,402.0058573353672,205.3728769960508,349.0984789917721,145.62609213359613,133.1328204517849,127.9335843212364,191.08021124771315,29.367157146246235,74.43021215920146,75.86103204372395,6.197945699
Iso Week 724,138.18756800055183,1634.8579426691508,211.89011267400755,464.2812550768393,199.72496841656064,367.0191999590399,154.85199935048036,134.68330434665748,150.4254498306484,159.0648058842393,31.04673649394764,102.17223559404536,71.40674576487102,5.775285277
Iso Week 725,168.96419294637332,1535.3145177354463,192.3737126404636,448.79619129833225,219.2010569048039,393.1906236219211,168.52365282260703,110.28411511151477,132.47304765583067,176.94729669698796,26.933659351528394,103.57589598021028,78.73311660595589,5.348479375
Iso Week 726,181.93507613048413,1355.4578489692522,199.3412708731073,430.9535934493189,273.57486453732207,425.4722093883262,184.52256036638465,110.26249934137768,181.1933590609293,212.7867836828834,38.78776706005003,84.82120155515261,71.69948456642943,6.777119348
Iso Week 727,145.2300287190573,1310.611485242829,219.18122925759303,364.42953277651657,292.56737077782867,444.6087341779612,183.30064940675453,129.24586894497264,148.60088227441528,221.6837964952453,39.2562073559695,94.05932505379936,80.39134800255195,7.527346371
Iso Week 728,193.412033552994,1326.060297661537,255.86344144943263,366.1697969159932,304.8760399460989,446.5697063900342,196.870281041705,162.36421944020873,128.57790891339906,194.6703257372228,42.37715641633808,122.65885827424871,59.946256121815225,8.023702256
Iso Week 729,200.73228675834008,1421.3213686558524,236.83951517217412,343.922253858664,315.02575460124496,547.0347815548706,207.8399424609576,171.76268753786604,156.48286188281847,209.58107257689383,41.62507472912524,112.18930469871762,94.96908417151468,11.17748752
Iso Week 730,188.5471273799098,1264.0968200203774,248.97098492944428,197.0301036905657,267.22397915106023,554.2843914587942,202.15439005942585,132.5970491532432,164.99290564820748,213.59887745249952,33.402900540147165,135.09453769149565,89.10154757323349,17.83007579
Iso Week 731,192.59157187459965,1392.2612757564796,298.70384906811296,249.9433287767545,310.1562127273878,524.663955850607,240.44915823983047,139.53873163847015,216.3621025641937,257.9458669392117,40.99009961964488,141.47602353325877,71.8298788100423,21.3214009
Iso Week 732,201.8952798818027,1501.7796959314087,306.93954121716166,401.5280444808832,309.9075990901282,582.7378694880732,209.5372705364736,129.41009971418163,151.1002953502055,249.9774163514142,30.65267630954717,133.24464122554102,83.1506547947029,41.0826207
Iso Week 733,138.7600259381225,1188.0119749104108,200.40367342826517,379.6250644001943,238.03728776834276,467.2457093692382,177.6267676467046,105.59447838984843,176.4980438594332,248.43393172219396,35.9168308118568,91.29809867546302,69.2958540377903,54.78171744
Iso Week 734,168.376369338435,1434.3267837615765,237.3811663764456,419.2712358887008,223.11100782280135,443.864105287673,212.48051675471083,101.33662097551742,149.7456330469725,271.0921533527402,25.462124395514905,109.44415114036632,83.58231959279227,53.60532456
Iso Week 735,189.80919803088375,1549.0374086380405,316.6984405392392,389.56303552354575,216.15144081455,541.3694939967099,216.40854395092612,102.82824703281844,159.10131711892464,231.39363814498253,23.298460978652148,125.86910256993256,73.17076704134941,49.29396863
Iso Week 736,190.55671712754284,1584.3528776763662,303.38692650102274,351.99458655641746,248.38783391358385,573.9040294631617,212.60520957233084,120.89928176569582,164.09928278289811,217.29221117294284,47.68648048344715,134.87161816892606,100.92594938044115,40.70527409
Iso Week 737,188.8439609401735,1652.4584202463054,353.3128617840542,333.73399373971,244.8868997490676,497.5615382934196,199.7964988689737,110.9344075961612,166.52253013255418,287.77114299282147,37.00686157789489,130.9419794537598,82.65688468201984,32.78362766
Iso Week 738,218.74980740974925,1554.6683477700449,329.6138813751225,395.9142984446399,253.38832293861475,540.8840186917416,183.74058308422897,103.95090868053757,155.5663245810552,242.5721000237852,43.63759937943025,106.56139336224426,92.0733417051952,28.9399504
Iso Week 739,209.1297489803529,2060.0072269858497,428.15804514980886,337.3902633531387,254.8561271277146,531.283693951922,247.50805318957575,113.81352768017636,169.64278165264508,272.4294255668723,58.62630879508902,133.67128362970888,81.37981045922884,28.65596172
Iso Week 740,189.76077398080076,1890.4798977240275,445.6509896236966,361.1242233231556,261.12815967378594,584.5757338838922,216.0058976003873,142.4299561565163,181.4690961307249,264.0699365352632,36.011488219448346,130.79291602583126,120.64558125724264,18.79297894
Iso Week 741,198.45827959259836,1632.8338322588238,347.8993304073443,398.8438675157008,230.75532181922057,554.2114873041872,205.9248021564567,121.89476105577448,196.54352777508413,261.67290734314884,37.56829474275263,152.5814150565295,96.01314695625877,21.04515764
Iso Week 742,231.61865563569316,1899.4044058311115,404.6220955311472,327.292240613583,234.2201263391032,556.3075939948876,227.097737557888,154.33982956835354,196.2980302189787,263.08978960929704,47.46211665516108,123.10104779697808,121.84822380858236,18.0337182
Iso Week 743,223.3267874085464,2504.4561258307767,567.6332584462855,324.19422593518163,242.4050205079741,603.6482887932705,223.20950784330756,159.10748633299104,198.866473846091,308.85002954404325,50.76390095902733,137.60879510393778,113.94166569610204,14.70939159
Iso Week 744,190.82100804693604,2171.8525310749383,472.6920581764186,334.00423954000104,264.4707298642033,568.2120308160644,211.98803530728517,144.7752907326002,148.04882915073694,306.2367423676387,42.360084917794815,148.01733818117827,102.11560091409058,9.965211978
Iso Week 745,189.3145426141045,2128.2342948668693,441.8944605851092,317.4920670880318,245.1371773404799,554.2644818372216,183.0394835557437,99.32162877233836,153.50436714654572,302.6173568245909,42.867002346206526,100.5415397031077,102.3922068526458,7.868816985
Iso Week 746,171.86126942844052,1916.53924228862,398.7260371443255,324.3495816091249,268.33888507565376,598.7351576954768,154.8491128179364,124.4943953450326,203.1823292020355,255.47962792330287,33.41173734907141,152.55336247507813,109.44888091134884,7.90338577
Iso Week 747,144.06166939993665,1499.7003456685195,295.8880351558341,316.14947528603545,191.31315946320203,505.9447560877205,158.09059652629645,125.50502016696446,135.9643454669965,282.48659346648543,42.93824927695984,149.59219866990315,86.68445604057936,4.160715643
Iso Week 748,138.4946211091875,1210.650757751226,257.8354596914557,326.4075100327024,167.4982913044379,359.69079843801137,131.41304627008307,121.64064365337978,133.69314557254393,211.10899559830276,42.34431648033243,119.20044545542068,76.38592580695892,3.013304145
Iso Week 749,95.16898781291384,959.4629730823308,164.53954866834232,299.47500996154986,152.9421715027574,362.5343193072957,103.73762016546708,101.64500057933768,109.91004093525592,213.37273906781775,31.285293999431996,104.65512374744812,72.08332628816598,2.654489296
Iso Week 750,117.0801648394046,1037.16680474217,172.48389204030312,273.93057863680684,159.06024378542563,337.7410531043098,115.4407777474272,80.46672680253089,99.31409993788888,243.72806277854528,21.701995962369185,99.00861890128104,68.24076726047169,1.581716974
Iso Week 751,111.66408754702071,871.4576066730061,167.57640293088716,290.27309320221843,143.5353484044147,295.62905377924966,144.23607653331763,88.56647477704054,91.21573452932203,173.34532738750778,20.62290139292082,114.09843436297074,76.1216734181648,2.381738733
Iso Week 752,101.6881913498764,859.8543626950371,161.51523891989515,281.2947667068309,152.81679302643985,309.40820164952146,113.2692191225732,110.24686351729112,106.37601932822028,191.27701613873623,19.512016672560183,112.56248307708094,78.4103595724166,1.848201579
Iso Week 753,85.67677707853984,733.5596615409958,159.10754993223304,253.85662335474885,139.74758453988747,311.8659519228007,106.83994947632551,82.7472738047275,121.57071461585352,181.631894375252,32.08642166896967,109.11259420817616,66.95433874905851,1.019399997
Iso Week 754,91.64312019950508,767.3423461851555,148.1435304680513,250.2569432942314,177.39344845763063,292.94582551718656,108.97716889637438,105.07705206023913,87.85179053227658,215.73623850253892,26.55500514886583,111.81179814435916,74.77256221318336,1.282570785
Iso Week 755,75.44376319802039,625.1148994373953,138.80524450325427,270.311794083673,144.54660598936368,287.45062626467893,93.96187745527982,90.8880171103524,104.96728904550376,190.89559771605343,20.290467148454603,99.9743212019968,74.4036770548701,1.374284311
Iso Week 756,66.63723942337722,636.7028316083098,132.2412263422165,204.19371173231684,97.33053218252832,248.8778525964835,97.1788457418078,81.95511258806891,90.65351268993284,169.45819214316836,17.736334417026885,95.8641529219986,74.75895830154677,1.499054178
Iso Week 757,82.8762843178778,596.0674752325564,100.99753777517732,300.86748193874155,102.75604380277716,273.36666960443944,99.65501923371608,100.6225538971241,96.69255708212948,145.9458148969756,22.39992988461146,98.15283969076806,72.14600460923847,1.334690673
Iso Week 758,62.96269643619127,519.2610592221729,90.46317302314765,238.2429116519356,104.89668577130192,274.99919550259364,65.02680158961702,66.50212913825091,70.02877245109967,160.6844321648694,22.155355324788417,104.22963095938886,86.18661456153394,1.017870964
Iso Week 759,64.32751967666105,508.2619454803532,74.69446345143214,258.555747239778,103.32735110896787,229.64280701525087,91.00335268913057,61.40734857368326,85.25158181720882,142.48716901801666,25.40613426633192,85.36393542960846,71.43623849856597,1.176431453
Iso Week 760,48.188514919465206,550.7855973410121,106.58295468011788,256.3288621560609,109.88506337247672,221.60573093584964,85.19571942270757,61.9832865517542,78.26327560725774,140.25470631103593,18.03523800981809,89.33073278918589,71.83924134190988,0.959765433
Iso Week 761,89.35167914316207,597.8295508833622,111.86988828753876,250.89426903287145,85.5423911004793,279.08143553292484,95.7970583312053,78.3511215668283,73.51414294724846,151.29643360248562,16.302001486705272,94.70618579594571,57.37236364307406,0.811522318
Iso Week 762,105.30833853436106,651.8652401263423,128.2917048006345,222.5831059387129,106.69500106395006,320.3660939764632,89.21926321721853,67.81601094098696,105.47922643280022,176.7151457014057,19.861257372213107,104.83164775320972,51.780293580338025,0.852250591
Iso Week 763,79.41482804047787,613.9078955223958,119.94318792336033,237.99538554454213,116.8368647428158,297.68371608239875,108.8328130011622,86.4180101033326,84.06430282474173,159.01882990211146,23.300431572601493,85.77036123220297,99.761132845408,1.201151946
Iso Week 764,90.53372541002032,546.0503233710721,104.4379120039797,215.567985030924,106.635440540763,252.74557467083736,107.5082130636066,82.49334035831104,103.08845933519072,185.61472865617432,34.45553808141681,110.1262209473264,65.43110760783061,0.989038568
Iso Week 765,39.03459427297901,488.2674460757662,83.32311665993588,239.3821498699861,98.50982587186554,227.2019058484369,55.698640957679125,89.23595996977822,64.02394351018025,92.16038940982442,20.790540453541265,82.9066673694649,67.93884942336045,1.468556937
Iso Week 766,64.1064337219018,506.48105278383576,88.89413106851286,271.82510478962075,94.61327982796485,199.60710573447963,64.69562093001007,57.57385382460763,72.14543479911045,156.91789104753315,12.461698331286124,108.64063334412296,76.40322193709618,1.334808297
Iso Week 767,59.112161107066015,465.4088219479066,87.46344670807329,320.31862594337383,94.51429043002112,273.9664338056019,73.05829065217542,43.61182329862137,81.96687615574051,155.76065891176427,27.86769618084926,92.3839986413741,55.9243873295823,1.306840945
Iso Week 768,48.39859315790284,448.1992504058067,67.1197900594826,258.722381623557,82.88330107452016,210.6965182905957,80.2367455665717,52.123686787611,62.76570896527967,154.14381926620695,21.32910862591131,74.72378887295292,68.370738033679,1.911461121
Iso Week 769,55.44743466299984,515.6855316056684,90.72575139524491,292.00103459163944,109.67742808230658,222.2500792913115,42.92025787609827,42.612371104868274,62.15559575594999,126.53929162564994,24.541744659747582,80.38635730349384,63.19632582113211,2.564603977
Iso Week 770,45.12270783678442,480.40515393715975,78.55095614286631,226.1774991961351,83.79807645563032,233.5000657901452,55.73583573415942,43.50779205882356,63.28780768454688,104.4250347757342,24.05362867672828,86.16824956569182,62.55369655655498,3.881552981
Iso Week 771,37.40555700331459,487.5770439311276,71.47335742771466,256.32658061931625,74.26276227122743,222.15571586660997,62.20185720221509,57.830619060636586,60.35927848250448,112.88010398110816,17.352459649401617,63.93504266528732,49.27923341804802,3.883501365
